1,1.3202715
2,2.6918292
3,2.5183406
4,1.3694555
6,2.5621514
7,2.434557
10,1.7020111
11,2.8406484
13,2.518928
16,2.1442966
17,2.5092816
21,1.7599313
22,1.6156694
23,1.8035948
24,1.3480608
26,2.595306
28,1.3048372
29,2.4792757
30,1.9684132
31,2.406463
33,1.1779747
36,1.5577252
38,1.5235387
39,1.9656613
40,1.3955203
41,1.3587339
42,1.0238355
43,2.5148432
46,2.2220654
48,2.257578
49,1.386416
53,1.553226
56,1.1291283
58,1.3150141
60,2.7162666
62,3.1476083
63,3.280901
64,1.1339631
67,1.6407189
70,1.8911995
73,1.6709015
75,1.4684249
76,1.3475101
78,3.2374735
80,1.2321706
82,1.4442418
86,1.4572684
91,1.1090596
95,2.3386593
96,1.6603119
97,1.2279384
98,2.7977836
102,1.8448107
105,1.6214424
106,1.551865
111,2.3420954
112,2.8250039
113,2.1141558
114,2.2887442
115,1.2755535
116,2.6187215
117,2.9828613
131,2.5783072
132,1.2963982
133,2.3598418
135,1.9905198
138,2.2908788
139,3.0522678
140,1.1881605
142,1.5051953
143,3.0142086
144,2.8947155
145,1.1341853
149,0.89606386
152,1.991261
153,1.3760245
155,1.6215069
157,2.3934941
159,2.0338445
160,2.7707589
161,1.287294
164,1.9859673
165,0.98851305
166,1.6347978
168,2.471442
169,2.0196106
170,1.8590817
175,2.99094
176,2.4433699
177,2.5654416
179,2.3470106
180,2.7971687
182,1.831481
183,1.9598953
186,2.888169
190,1.839008
191,2.6582503
192,2.4122312
193,2.5396135
195,1.9147694
196,1.664526
197,2.9871907
199,2.2184362
200,1.1761848
201,2.4399233
202,1.4595859
203,2.0437775
207,1.8370332
210,2.39751
211,1.6638654
212,2.4507625
216,1.8418409
219,2.2117548
225,2.6642132
230,1.1678814
232,1.942475
235,1.9248577
236,2.8547769
237,3.5225804
238,2.718668
240,1.4773028
243,2.6672726
245,2.0898
248,2.4137144
250,2.6207879
255,1.9466037
256,0.79113305
259,2.2974124
260,2.553234
263,1.9840343
265,1.546771
266,2.595658
268,2.9082832
269,2.8274732
270,1.5742929
271,2.0752761
273,2.5154817
276,2.834223
279,1.0526643
280,1.967396
283,2.8796792
286,2.575075
287,2.6118896
288,2.2445555
289,2.4369783
291,1.0039904
294,1.4330466
295,2.4883542
302,1.1986244
303,3.0485923
304,2.290141
305,1.953839
306,1.1282794
308,1.6883024
309,1.5400628
311,1.0206796
312,2.8516536
314,3.1852546
317,1.7250118
318,2.5072443
320,1.5219761
322,1.4389278
324,1.1601906
325,1.0162027
326,2.2911782
327,1.7650802
329,1.7448
330,3.7076972
331,1.5871654
334,1.9178503
335,2.5669222
336,2.1324544
339,0.903831
340,1.7945952
342,2.76052
344,1.5126196
347,2.5868568
350,1.4617608
351,1.348728
353,1.7095771
355,2.0821702
357,1.6895881
358,3.048463
361,1.525217
366,1.9520828
371,1.9093362
372,1.309706
374,3.5936205
375,2.6549268
377,1.5664828
378,1.2535121
384,2.024012
385,2.7100291
386,2.565456
389,2.1457968
392,2.4901323
393,1.9024463
396,1.44631
402,2.6621525
403,2.8224928
405,1.9225268
407,0.9168187
409,2.3434203
410,2.9653366
413,2.1379251
414,2.7466242
416,1.8526891
420,2.4629545
421,1.734564
422,2.7103574
424,2.0759478
425,1.7003921
429,1.8524697
432,2.022002
433,1.6681776
434,1.1215587
438,2.5887423
439,1.4005741
440,2.674136
441,2.2910285
443,1.9573164
444,2.3208537
446,1.7241074
448,1.9011889
449,2.664779
452,2.1717
454,2.0705175
457,1.6793323
458,1.7516687
459,2.7500653
461,3.2928114
463,2.375605
464,1.7638321
465,1.2144785
466,2.281896
468,1.914055
470,1.9488287
471,3.0881205
472,1.4512689
473,2.5994492
475,3.1106875
478,2.0621443
479,1.8365533
480,1.499574
481,1.1050167
482,1.5566676
483,1.0214511
484,0.7051201
487,1.3776886
490,1.1436427
491,2.7352364
492,2.661442
496,2.1617203
497,1.6777521
498,1.5482458
499,2.481413
501,1.7797436
503,1.8266408
505,2.7381096
506,2.4781027
507,3.6179612
509,1.7543844
510,0.56005555
512,1.8718692
513,2.005517
514,1.6627641
515,2.0042315
518,1.7374084
519,1.8693789
523,2.7332513
524,1.6967503
525,2.2564487
526,2.2350338
527,2.786507
528,2.4200892
529,1.3385117
530,0.97783387
532,1.6969991
537,2.980294
540,2.6484375
541,1.5442038
542,1.0821884
544,2.187921
546,2.7185354
547,2.0071144
548,2.0008225
550,2.2436595
552,1.5246404
554,1.2681015
557,1.8457755
559,1.5529969
560,2.989011
562,1.6038401
563,2.2273724
564,2.6384974
566,1.789628
568,2.6932542
569,1.310765
570,2.4857423
571,2.2660344
572,2.3577056
573,1.1962159
574,1.900489
576,1.6549907
577,1.1092339
579,2.144912
584,2.4127932
586,1.9867886
587,2.720485
593,1.5082678
594,1.8844231
596,1.7395414
597,2.4720614
598,1.5618439
600,2.36866
601,1.6549727
602,2.2761736
603,1.4722136
604,1.7654659
609,1.5396583
612,2.043285
613,2.1147
614,2.6444218
615,0.89181554
616,1.4429595
618,2.93114
621,2.4240732
622,1.7148956
626,2.349291
629,3.1640623
633,2.0817976
634,1.3518829
636,0.8354607
637,1.767832
639,1.9428575
641,1.5404288
642,2.3708158
643,2.1200433
644,1.8926284
646,2.0146575
647,2.315772
650,1.9551878
652,1.847908
653,1.7229588
654,2.0683875
656,1.6395077
658,3.127949
661,2.8660154
663,1.2678744
664,1.7685497
668,1.8351319
669,1.5574349
670,2.1978602
672,2.0782766
673,2.2377493
674,1.1631689
675,1.3073335
677,1.4057106
678,2.0737715
679,2.5312073
682,1.493573
684,3.700049
689,1.0688343
691,1.8447675
692,2.832462
693,2.4856043
696,1.1444911
697,1.968891
698,1.7802433
700,2.2932653
702,1.4203141
704,2.0869546
706,2.6752758
707,1.1796825
708,1.3631938
709,2.9686668
710,2.165637
711,1.3863271
715,2.023244
717,2.0578637
718,2.0197048
720,3.3791316
722,2.6048632
724,1.7801707
727,2.275508
729,1.8239752
731,0.8199522
732,1.2026289
733,3.014319
735,1.4919527
736,1.6366017
737,2.342247
741,1.8763208
742,1.4462965
744,2.8338087
745,2.2704408
748,1.9006654
752,2.0804586
753,2.4462404
755,2.8807786
757,3.7387612
758,2.374405
759,2.4930081
761,2.2613692
763,0.8998649
765,1.3501565
766,1.967299
768,0.97654235
769,2.1718473
770,1.3464195
772,2.453239
773,1.5268772
777,2.7657099
